Age,Gender,Country,Formal_Education,Position,Years_Coding,Salary
52.0,Male,Canada,Master’s degree,Data Scientist,20.0,64999.5
37.0,Female,Turkey,Doctoral degree,Research Scientist,20.0,3499.5
42.0,Male,United States of America,Master’s degree,Data Engineer,10.0,137499.5
27.0,Male,Brazil,Bachelor’s degree,Data Scientist,5.0,2499.5
23.0,Male,Australia,Bachelor’s degree,Data Analyst,5.0,64999.5
64.5,Male,United States of America,Doctoral degree,Data Analyst,20.0,94999.5
64.5,Male,United States of America,Doctoral degree,Statistician,20.0,112499.5
47.0,Male,Germany,Master’s degree,Other,20.0,112499.5
32.0,Male,United Kingdom of Great Britain and Northern Ireland,Professional degree,Data Scientist,10.0,400000.0
42.0,Male,Australia,Master’s degree,Data Scientist,20.0,137499.5
27.0,Male,Other,Master’s degree,Other,2.0,12499.5
27.0,Female,United States of America,Bachelor’s degree,Data Scientist,10.0,174999.5
37.0,Male,New Zealand,Master’s degree,Data Scientist,10.0,74999.5
27.0,Male,United Kingdom of Great Britain and Northern Ireland,Bachelor’s degree,Data Scientist,5.0,44999.5
42.0,Male,United States of America,Master’s degree,Data Scientist,20.0,400000.0
37.0,Male,United States of America,Doctoral degree,Data Scientist,20.0,174999.5
27.0,Male,France,Master’s degree,Data Analyst,5.0,27499.5
32.0,Male,Mexico,Master’s degree,Data Scientist,5.0,17499.5
27.0,Female,United States of America,Master’s degree,Data Scientist,5.0,112499.5
37.0,Male,United States of America,Doctoral degree,Data Scientist,10.0,174999.5
37.0,Male,Germany,Doctoral degree,Research Scientist,20.0,64999.5
32.0,Male,Australia,Master’s degree,Research Scientist,10.0,84999.5
27.0,Male,Australia,Master’s degree,Data Scientist,5.0,74999.5
47.0,Male,United States of America,Doctoral degree,Research Scientist,20.0,137499.5
52.0,Male,Brazil,Master’s degree,Business Analyst,20.0,54999.5
42.0,Male,United States of America,Master’s degree,Software Engineer,5.0,400000.0
32.0,Female,United States of America,Master’s degree,Data Analyst,10.0,112499.5
32.0,Male,Netherlands,Master’s degree,Data Scientist,20.0,94999.5
32.0,Female,Brazil,Some college/university study without earning a bachelor’s degree,Software Engineer,2.0,12499.5
23.0,Male,Portugal,Master’s degree,Data Scientist,2.0,22499.5
42.0,Male,United States of America,Master’s degree,Other,5.0,274999.5
47.0,Male,Peru,Master’s degree,Other,20.0,17499.5
42.0,Male,Singapore,Bachelor’s degree,Data Scientist,2.0,174999.5
37.0,Male,United States of America,Doctoral degree,Data Scientist,20.0,274999.5
27.0,Male,Japan,Master’s degree,Software Engineer,2.0,54999.5
47.0,Male,United States of America,Master’s degree,Software Engineer,5.0,174999.5
23.0,Male,United States of America,Bachelor’s degree,Other,5.0,84999.5
37.0,Male,South Korea,Professional degree,Data Analyst,2.0,1499.5
52.0,Male,Argentina,Doctoral degree,Research Scientist,20.0,12499.5
32.0,Male,United States of America,Master’s degree,Research Scientist,10.0,137499.5
27.0,Male,Japan,Bachelor’s degree,Data Scientist,5.0,64999.5
23.0,Male,Colombia,Professional degree,Software Engineer,5.0,34999.5
52.0,Male,Australia,Master’s degree,Data Scientist,5.0,84999.5
27.0,Male,Brazil,Bachelor’s degree,Data Scientist,5.0,27499.5
32.0,Male,Argentina,Doctoral degree,Data Scientist,10.0,54999.5
27.0,Male,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Other,2.0,34999.5
23.0,Female,United States of America,Master’s degree,Data Scientist,5.0,112499.5
27.0,Female,Malaysia,Master’s degree,Data Analyst,10.0,34999.5
27.0,Male,Japan,Master’s degree,Research Scientist,10.0,44999.5
47.0,Male,Brazil,Bachelor’s degree,Product/Project Manager,2.0,12499.5
32.0,Male,Japan,Master’s degree,Data Scientist,20.0,112499.5
32.0,Female,Taiwan,Master’s degree,Other,10.0,34999.5
27.0,Male,United States of America,Master’s degree,Data Engineer,5.0,174999.5
32.0,Male,Russia,Master’s degree,Software Engineer,5.0,27499.5
27.0,Male,Morocco,Bachelor’s degree,Software Engineer,10.0,6249.5
27.0,Male,Brazil,Master’s degree,Data Scientist,10.0,22499.5
32.0,Male,United States of America,Master’s degree,Data Analyst,10.0,137499.5
37.0,Male,"Iran, Islamic Republic of...",Doctoral degree,Data Scientist,10.0,2499.5
57.0,Female,United States of America,Doctoral degree,Data Scientist,20.0,174999.5
32.0,Male,Australia,Bachelor’s degree,Data Engineer,5.0,112499.5
37.0,Male,Turkey,Doctoral degree,Research Scientist,2.0,34999.5
47.0,Male,Mexico,Doctoral degree,Research Scientist,2.0,17499.5
23.0,Male,Malaysia,Bachelor’s degree,Product/Project Manager,2.0,22499.5
52.0,Male,United States of America,Bachelor’s degree,Software Engineer,2.0,174999.5
57.0,Male,United States of America,Master’s degree,Other,20.0,84999.5
27.0,Male,Brazil,Master’s degree,Data Scientist,10.0,2499.5
32.0,Male,Japan,Doctoral degree,Software Engineer,10.0,84999.5
47.0,Male,United States of America,Master’s degree,Other,2.0,64999.5
32.0,Male,United States of America,Master’s degree,Data Scientist,10.0,274999.5
37.0,Male,Germany,Master’s degree,Other,20.0,112499.5
42.0,Female,United States of America,Master’s degree,Data Scientist,20.0,112499.5
19.5,Male,Indonesia,Bachelor’s degree,Research Scientist,2.0,112499.5
32.0,Male,Japan,Some college/university study without earning a bachelor’s degree,Data Engineer,2.0,6249.5
27.0,Male,China,Master’s degree,Software Engineer,5.0,2499.5
47.0,Male,Australia,Master’s degree,Business Analyst,5.0,137499.5
27.0,Female,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Scientist,5.0,84999.5
32.0,Male,United States of America,Doctoral degree,Research Scientist,20.0,174999.5
23.0,Male,Brazil,Bachelor’s degree,Software Engineer,2.0,1499.5
27.0,Female,Poland,Bachelor’s degree,Other,5.0,54999.5
32.0,Male,United States of America,Master’s degree,Data Scientist,10.0,112499.5
27.0,Male,Colombia,Bachelor’s degree,Other,5.0,44999.5
23.0,Male,Brazil,Master’s degree,Data Scientist,2.0,6249.5
27.0,Female,Brazil,Master’s degree,Data Scientist,10.0,44999.5
19.5,Male,United States of America,Some college/university study without earning a bachelor’s degree,Data Analyst,2.0,44999.5
27.0,Male,United States of America,Doctoral degree,Data Scientist,10.0,112499.5
37.0,Female,Canada,Doctoral degree,Data Scientist,2.0,84999.5
27.0,Male,United States of America,Master’s degree,Data Engineer,5.0,74999.5
27.0,Male,Algeria,Bachelor’s degree,Product/Project Manager,2.0,8749.5
27.0,Male,Australia,Some college/university study without earning a bachelor’s degree,Other,2.0,74999.5
52.0,Male,United States of America,Doctoral degree,Research Scientist,20.0,137499.5
27.0,Male,Mexico,Professional degree,Data Scientist,5.0,1499.5
27.0,Male,Japan,Master’s degree,Research Scientist,2.0,54999.5
32.0,Female,Other,Doctoral degree,Research Scientist,20.0,17499.5
64.5,Male,United States of America,Master’s degree,Other,20.0,112499.5
27.0,Male,Peru,Master’s degree,Software Engineer,2.0,3499.5
27.0,Male,United States of America,Master’s degree,Software Engineer,5.0,112499.5
42.0,Male,Japan,Master’s degree,Research Scientist,5.0,8749.5
27.0,Male,United States of America,Bachelor’s degree,Data Analyst,5.0,74999.5
32.0,Male,Argentina,Master’s degree,Business Analyst,2.0,8749.5
37.0,Male,Switzerland,Doctoral degree,Research Scientist,20.0,84999.5
42.0,Male,United States of America,Bachelor’s degree,Product/Project Manager,10.0,274999.5
42.0,Male,Singapore,Bachelor’s degree,Data Scientist,5.0,112499.5
27.0,Male,United States of America,Master’s degree,Data Scientist,2.0,54999.5
42.0,Male,United States of America,Master’s degree,Business Analyst,5.0,112499.5
32.0,Male,Other,Master’s degree,Data Engineer,20.0,64999.5
32.0,Male,Germany,Master’s degree,Data Scientist,5.0,64999.5
37.0,Male,Germany,Master’s degree,Other,5.0,94999.5
19.5,Male,Japan,Some college/university study without earning a bachelor’s degree,Data Scientist,2.0,3499.5
32.0,Male,Japan,Master’s degree,Software Engineer,2.0,64999.5
27.0,Male,United States of America,Master’s degree,Data Scientist,5.0,94999.5
32.0,Male,Japan,Master’s degree,Research Scientist,10.0,6249.5
37.0,Male,Brazil,Doctoral degree,Data Analyst,5.0,12499.5
27.0,Male,Brazil,Professional degree,Data Analyst,0.0,1499.5
42.0,Male,Argentina,Professional degree,Other,0.0,8749.5
42.0,Female,Canada,Doctoral degree,Data Scientist,10.0,112499.5
27.0,Male,United States of America,Master’s degree,Data Scientist,5.0,137499.5
32.0,Male,Australia,Master’s degree,Software Engineer,2.0,64999.5
42.0,Male,United States of America,Master’s degree,Data Analyst,2.0,94999.5
37.0,Male,United States of America,Doctoral degree,Data Scientist,10.0,174999.5
64.5,Male,United States of America,Master’s degree,Product/Project Manager,10.0,174999.5
37.0,Male,Mexico,Doctoral degree,Data Scientist,20.0,74999.5
27.0,Male,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,Research Scientist,10.0,84999.5
27.0,Male,Japan,Some college/university study without earning a bachelor’s degree,Data Analyst,5.0,34999.5
37.0,Male,United States of America,Doctoral degree,Software Engineer,10.0,112499.5
52.0,Male,Brazil,Doctoral degree,Research Scientist,5.0,22499.5
47.0,Female,Canada,Bachelor’s degree,Other,10.0,54999.5
42.0,Male,Australia,Master’s degree,Data Engineer,20.0,174999.5
32.0,Female,Other,Master’s degree,Other,0.0,8749.5
32.0,Male,Australia,Master’s degree,Data Scientist,5.0,137499.5
32.0,Male,Portugal,Bachelor’s degree,Data Scientist,5.0,22499.5
37.0,Male,Republic of Korea,Some college/university study without earning a bachelor’s degree,Product/Project Manager,5.0,84999.5
27.0,Male,Brazil,Bachelor’s degree,Data Scientist,5.0,12499.5
47.0,Male,Colombia,Master’s degree,Product/Project Manager,2.0,44999.5
32.0,Male,Poland,Doctoral degree,Data Scientist,5.0,34999.5
32.0,Female,United States of America,Master’s degree,Research Scientist,5.0,44999.5
47.0,Male,United States of America,Master’s degree,Business Analyst,20.0,44999.5
57.0,Male,Russia,Doctoral degree,Research Scientist,5.0,8749.5
57.0,Prefer not to say,Other,Master’s degree,Data Scientist,2.0,12499.5
37.0,Male,Other,Doctoral degree,Research Scientist,20.0,112499.5
27.0,Male,United States of America,Bachelor’s degree,Data Scientist,2.0,137499.5
27.0,Male,United States of America,Bachelor’s degree,Data Scientist,5.0,94999.5
37.0,Prefer not to say,Spain,Master’s degree,Software Engineer,20.0,44999.5
47.0,Male,Hong Kong (S.A.R.),Master’s degree,Product/Project Manager,5.0,74999.5
23.0,Male,Japan,Bachelor’s degree,Data Scientist,5.0,3499.5
37.0,Male,Republic of Korea,Master’s degree,Data Scientist,20.0,94999.5
27.0,Male,Japan,Master’s degree,Data Scientist,10.0,64999.5
27.0,Male,Malaysia,Bachelor’s degree,Business Analyst,2.0,12499.5
37.0,Male,India,Master’s degree,Other,2.0,1499.5
57.0,Male,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Scientist,10.0,112499.5
37.0,Male,Philippines,Bachelor’s degree,Software Engineer,5.0,22499.5
27.0,Female,Canada,Doctoral degree,Other,5.0,34999.5
42.0,Male,United States of America,Master’s degree,Business Analyst,10.0,137499.5
57.0,Male,United States of America,Bachelor’s degree,Software Engineer,20.0,34999.5
47.0,Male,Taiwan,I prefer not to answer,Research Scientist,5.0,27499.5
27.0,Male,Singapore,Bachelor’s degree,Data Scientist,5.0,54999.5
32.0,Male,United States of America,Bachelor’s degree,Data Scientist,5.0,112499.5
37.0,Female,United States of America,Master’s degree,Data Scientist,5.0,137499.5
32.0,Male,Japan,Master’s degree,Data Scientist,5.0,54999.5
42.0,Male,Japan,Bachelor’s degree,Other,20.0,112499.5
32.0,Male,United States of America,Master’s degree,Data Analyst,10.0,137499.5
47.0,Male,United States of America,Bachelor’s degree,Software Engineer,5.0,112499.5
37.0,Male,United States of America,Doctoral degree,Data Scientist,10.0,94999.5
42.0,Male,Japan,Doctoral degree,Other,20.0,74999.5
23.0,Female,Japan,Bachelor’s degree,Data Scientist,2.0,17499.5
37.0,Male,United States of America,Master’s degree,Data Scientist,20.0,224999.5
32.0,Male,Nigeria,Bachelor’s degree,Data Analyst,2.0,1499.5
52.0,Male,Indonesia,Bachelor’s degree,Business Analyst,2.0,1499.5
64.5,Male,Japan,Doctoral degree,Research Scientist,10.0,12499.5
32.0,Male,Japan,Bachelor’s degree,Data Scientist,2.0,3499.5
37.0,Male,Australia,Master’s degree,Other,10.0,137499.5
32.0,Male,United States of America,Master’s degree,Other,10.0,112499.5
32.0,Male,United States of America,Bachelor’s degree,Data Engineer,10.0,174999.5
37.0,Male,Japan,Master’s degree,Software Engineer,2.0,74999.5
52.0,Male,Argentina,Bachelor’s degree,Software Engineer,20.0,22499.5
42.0,Male,United States of America,Bachelor’s degree,Software Engineer,10.0,137499.5
32.0,Male,United States of America,Doctoral degree,Business Analyst,5.0,137499.5
47.0,Male,New Zealand,Doctoral degree,Research Scientist,20.0,74999.5
23.0,Male,Philippines,Bachelor’s degree,Data Scientist,5.0,4499.5
42.0,Male,Republic of Korea,Doctoral degree,Data Scientist,10.0,8749.5
19.5,Male,China,Bachelor’s degree,Other,20.0,12499.5
42.0,Male,India,Professional degree,Business Analyst,10.0,74999.5
27.0,Male,Singapore,Master’s degree,Data Scientist,5.0,44999.5
32.0,Male,Malaysia,Master’s degree,Data Scientist,5.0,2499.5
42.0,Female,Singapore,Master’s degree,Other,20.0,74999.5
47.0,Male,United States of America,Some college/university study without earning a bachelor’s degree,Data Scientist,10.0,400000.0
27.0,Male,Belarus,Some college/university study without earning a bachelor’s degree,Data Engineer,5.0,17499.5
27.0,Male,United States of America,Master’s degree,Data Analyst,5.0,84999.5
27.0,Male,Japan,Master’s degree,Data Scientist,2.0,34999.5
64.5,Male,Canada,Master’s degree,Data Analyst,20.0,64999.5
23.0,Male,United States of America,Master’s degree,Data Analyst,2.0,54999.5
23.0,Female,United States of America,Master’s degree,Research Scientist,5.0,34999.5
47.0,Male,Brazil,Bachelor’s degree,Data Analyst,5.0,22499.5
42.0,Prefer not to say,United States of America,Master’s degree,Software Engineer,10.0,400000.0
32.0,Male,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,Data Scientist,10.0,274999.5
47.0,Male,United States of America,Master’s degree,Data Scientist,10.0,112499.5
47.0,Male,Spain,Bachelor’s degree,Data Scientist,5.0,94999.5
32.0,Female,India,Bachelor’s degree,Data Scientist,5.0,27499.5
32.0,Male,United States of America,Doctoral degree,Data Scientist,10.0,174999.5
37.0,Male,Malaysia,Master’s degree,Data Analyst,0.0,6249.5
27.0,Male,Taiwan,Master’s degree,Software Engineer,2.0,44999.5
32.0,Male,United States of America,Doctoral degree,Data Scientist,20.0,137499.5
42.0,Male,Japan,Doctoral degree,Data Scientist,5.0,94999.5
32.0,Male,Argentina,Master’s degree,Product/Project Manager,2.0,74999.5
27.0,Male,Canada,Doctoral degree,Other,5.0,64999.5
52.0,Male,Australia,Master’s degree,Data Scientist,5.0,94999.5
27.0,Male,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Scientist,5.0,74999.5
27.0,Male,United States of America,Master’s degree,Data Scientist,5.0,224999.5
23.0,Male,Japan,Master’s degree,Data Scientist,5.0,44999.5
32.0,Male,Japan,Bachelor’s degree,Data Analyst,2.0,6249.5
27.0,Female,United States of America,Master’s degree,Data Scientist,10.0,224999.5
27.0,Male,United States of America,Master’s degree,Data Scientist,5.0,84999.5
64.5,Male,United States of America,Master’s degree,Data Scientist,20.0,174999.5
32.0,Male,Singapore,Master’s degree,Data Scientist,5.0,74999.5
27.0,Male,Other,Bachelor’s degree,Data Scientist,2.0,3499.5
27.0,Male,Argentina,Master’s degree,Software Engineer,5.0,12499.5
27.0,Male,Philippines,Master’s degree,Data Scientist,2.0,17499.5
32.0,Female,United States of America,Master’s degree,Data Engineer,10.0,137499.5
